id,time,x,y,z,pulse
1158,37283.0,-0.06,0.06,0.57,332.0
1159,37316.0,-0.05,0.07,0.58,331.0
1160,37348.0,-0.05,0.07,0.6,331.0
1161,37381.0,-0.04,0.08,0.59,333.0
1162,37412.0,-0.03,0.08,0.59,335.0
1163,37445.0,-0.06,0.08,0.59,334.0
1164,37477.0,-0.05,0.07,0.58,334.0
1165,37510.0,-0.04,0.04,0.57,333.0
1166,37541.0,-0.05,0.07,0.58,334.0
1167,37574.0,-0.05,0.08,0.57,332.0
1168,37606.0,-0.06,0.05,0.57,332.0
1169,37639.0,-0.07,0.04,0.57,331.0
1170,37670.0,-0.04,0.07,0.57,332.0
1171,37703.0,-0.07,0.06,0.59,331.0
1172,37735.0,-0.06,0.06,0.59,332.0
1173,37768.0,-0.07,0.06,0.59,334.0
1174,37799.0,-0.06,0.07,0.59,334.0
1175,37832.0,-0.07,0.05,0.58,334.0
1176,37864.0,-0.04,0.08,0.59,331.0
1177,37897.0,-0.04,0.06,0.58,332.0
1178,37928.0,-0.03,0.07,0.59,330.0
1179,37961.0,-0.05,0.08,0.59,334.0
1180,37994.0,-0.05,0.07,0.58,334.0
1181,38026.0,-0.05,0.07,0.59,332.0
1182,38059.0,-0.05,0.06,0.58,332.0
1183,38090.0,-0.05,0.08,0.58,333.0
1184,38123.0,-0.06,0.06,0.58,334.0
1185,38155.0,-0.06,0.05,0.58,334.0
1186,38188.0,-0.06,0.06,0.58,331.0
1187,38219.0,-0.06,0.05,0.59,331.0
1188,38252.0,-0.05,0.06,0.59,334.0
1189,38284.0,-0.05,0.04,0.57,337.0
1190,38317.0,-0.06,0.05,0.58,336.0
1191,38348.0,-0.07,0.07,0.57,335.0
1192,38381.0,-0.05,0.06,0.58,331.0
1193,38413.0,-0.04,0.08,0.59,331.0
1194,38446.0,-0.04,0.08,0.58,332.0
1195,38477.0,-0.05,0.08,0.58,334.0
1196,38510.0,-0.05,0.07,0.58,333.0
1197,38542.0,-0.05,0.06,0.57,332.0
1198,38575.0,-0.05,0.06,0.59,331.0
1199,38606.0,-0.06,0.06,0.58,332.0
1200,38639.0,-0.05,0.06,0.59,331.0
1201,38671.0,-0.08,0.06,0.58,334.0
1202,38704.0,-0.06,0.06,0.57,334.0
1203,38735.0,-0.08,0.06,0.59,334.0
1204,38768.0,-0.07,0.06,0.58,333.0
1205,38800.0,-0.07,0.07,0.59,334.0
1206,38833.0,-0.05,0.06,0.57,334.0
1207,38864.0,-0.05,0.06,0.57,333.0
1208,38897.0,-0.05,0.06,0.57,332.0
1209,38929.0,-0.04,0.08,0.57,333.0
1210,38962.0,-0.03,0.08,0.6,333.0
1211,38993.0,-0.04,0.08,0.58,334.0
1212,39026.0,-0.05,0.06,0.59,334.0
1213,39058.0,-0.04,0.07,0.59,334.0
1214,39091.0,-0.05,0.08,0.58,333.0
1215,39122.0,-0.05,0.05,0.56,332.0
1216,39155.0,-0.06,0.07,0.58,334.0
1217,39187.0,-0.04,0.06,0.57,332.0
1218,39220.0,-0.07,0.04,0.57,333.0
1219,39252.0,-0.06,0.06,0.58,333.0
1220,39284.0,-0.06,0.07,0.58,332.0
1221,39317.0,-0.05,0.06,0.58,333.0
1222,39349.0,-0.06,0.07,0.59,335.0
1223,39382.0,-0.04,0.06,0.59,334.0
1224,39413.0,-0.04,0.07,0.58,332.0
1225,39446.0,-0.03,0.08,0.59,332.0
1226,39478.0,-0.04,0.08,0.59,332.0
1227,39511.0,-0.06,0.06,0.58,333.0
1228,39542.0,-0.06,0.06,0.59,335.0
1229,39575.0,-0.05,0.06,0.58,333.0
1230,39607.0,-0.04,0.08,0.58,332.0
1231,39640.0,-0.06,0.06,0.57,332.0
1232,39671.0,-0.06,0.05,0.57,334.0
1233,39704.0,-0.06,0.05,0.59,334.0
1234,39736.0,-0.07,0.05,0.58,334.0
1235,39769.0,-0.08,0.04,0.57,333.0
1236,39800.0,-0.06,0.07,0.58,333.0
1237,39833.0,-0.07,0.05,0.58,332.0
1238,39865.0,-0.06,0.07,0.59,334.0
1239,39898.0,-0.06,0.07,0.58,332.0
1240,39929.0,-0.04,0.07,0.59,332.0
1241,39962.0,-0.05,0.08,0.58,331.0
1242,39994.0,-0.05,0.08,0.59,329.0
1243,40027.0,-0.04,0.06,0.58,331.0
1244,40058.0,-0.05,0.07,0.59,333.0
1245,40091.0,-0.06,0.07,0.57,335.0
1246,40123.0,-0.04,0.08,0.57,334.0
1247,40156.0,-0.06,0.06,0.58,331.0
1248,40187.0,-0.06,0.05,0.57,330.0
1249,40220.0,-0.06,0.05,0.57,332.0
1250,40252.0,-0.06,0.05,0.57,333.0
1251,40285.0,-0.07,0.05,0.56,335.0
1252,40316.0,-0.06,0.06,0.58,332.0
1253,40349.0,-0.06,0.05,0.58,333.0
1254,40381.0,-0.05,0.06,0.59,333.0
1255,40414.0,-0.05,0.07,0.58,333.0
1256,40445.0,-0.04,0.08,0.59,334.0
1257,40478.0,-0.04,0.07,0.58,332.0
1258,40510.0,-0.05,0.08,0.58,331.0
1259,40543.0,-0.04,0.07,0.59,332.0
1260,40574.0,-0.05,0.08,0.58,333.0
1261,40607.0,-0.05,0.08,0.58,334.0
1262,40640.0,-0.04,0.07,0.59,331.0
1263,40672.0,-0.05,0.06,0.57,330.0
1264,40705.0,-0.07,0.05,0.58,329.0
1265,40736.0,-0.06,0.07,0.59,333.0
1266,40769.0,-0.07,0.05,0.57,333.0
1267,40801.0,-0.06,0.05,0.58,337.0
1268,40834.0,-0.07,0.06,0.59,336.0
1269,40865.0,-0.06,0.06,0.58,335.0
1270,40898.0,-0.05,0.07,0.58,333.0
1271,40930.0,-0.04,0.07,0.58,331.0
1272,40963.0,-0.05,0.08,0.59,333.0
1273,40994.0,-0.04,0.08,0.58,333.0
1274,41027.0,-0.05,0.08,0.59,332.0
1275,41059.0,-0.05,0.08,0.59,331.0
1276,41092.0,-0.05,0.07,0.58,331.0
1277,41123.0,-0.04,0.08,0.59,332.0
1278,41156.0,-0.04,0.07,0.58,335.0
1279,41188.0,-0.06,0.05,0.58,335.0
1280,41221.0,-0.07,0.05,0.59,333.0
1281,41252.0,-0.06,0.06,0.58,332.0
1282,41285.0,-0.06,0.06,0.58,333.0
1283,41317.0,-0.07,0.04,0.57,334.0
1284,41350.0,-0.06,0.06,0.58,334.0
1285,41381.0,-0.07,0.06,0.58,335.0
1286,41414.0,-0.05,0.08,0.58,336.0
1287,41446.0,-0.04,0.08,0.59,334.0
1288,41479.0,-0.03,0.08,0.59,333.0
1289,41510.0,-0.03,0.08,0.59,334.0
1290,41543.0,-0.04,0.08,0.58,334.0
1291,41575.0,-0.05,0.06,0.58,332.0
1292,41608.0,-0.06,0.07,0.58,331.0
1293,41639.0,-0.04,0.07,0.58,330.0
1294,41672.0,-0.05,0.05,0.57,332.0
1295,41704.0,-0.05,0.06,0.58,332.0
1296,41737.0,-0.06,0.06,0.58,332.0
1297,41768.0,-0.06,0.06,0.58,332.0
1298,41801.0,-0.07,0.05,0.58,332.0
1299,41833.0,-0.07,0.05,0.58,333.0
1300,41866.0,-0.06,0.05,0.58,334.0
1301,41897.0,-0.07,0.05,0.57,334.0
1302,41930.0,-0.06,0.05,0.57,333.0
1303,41962.0,-0.05,0.07,0.59,332.0
1304,41995.0,-0.04,0.08,0.58,332.0
1305,42027.0,-0.01,0.03,0.56,331.0
1306,42059.0,-0.03,0.04,0.56,333.0
1307,42091.0,-0.05,0.07,0.57,332.0
1308,42124.0,-0.07,0.06,0.59,330.0
1309,42157.0,-0.05,0.07,0.58,333.0
1310,42188.0,-0.06,0.07,0.59,334.0
1311,42221.0,-0.06,0.06,0.6,332.0
1312,42253.0,-0.07,0.06,0.58,330.0
1313,42286.0,-0.05,0.06,0.58,328.0
1314,42317.0,-0.06,0.07,0.58,327.0
1315,42350.0,-0.07,0.05,0.59,333.0
1316,42382.0,-0.06,0.05,0.57,340.0
1317,42415.0,-0.06,0.06,0.57,337.0
1318,42446.0,-0.04,0.06,0.58,332.0
1319,42479.0,-0.04,0.07,0.57,330.0
1320,42511.0,-0.04,0.08,0.59,328.0
1321,42544.0,-0.04,0.07,0.59,330.0
1322,42575.0,-0.04,0.07,0.58,333.0
1323,42608.0,-0.05,0.08,0.59,333.0
1324,42640.0,-0.05,0.08,0.61,332.0
1325,42673.0,-0.05,0.07,0.58,330.0
1326,42704.0,-0.05,0.06,0.59,329.0
1327,42737.0,-0.07,0.05,0.57,331.0
1328,42769.0,-0.06,0.05,0.6,332.0
1329,42802.0,-0.06,0.06,0.58,329.0
1330,42833.0,-0.07,0.05,0.59,327.0
1331,42866.0,-0.06,0.06,0.58,331.0
1332,42898.0,-0.06,0.06,0.58,332.0
1333,42931.0,-0.06,0.05,0.58,334.0
1334,42962.0,-0.05,0.04,0.56,334.0
1335,42995.0,-0.03,0.05,0.56,335.0
1336,43027.0,-0.04,0.08,0.58,338.0
1337,43060.0,-0.06,0.07,0.58,341.0
1338,43091.0,-0.04,0.07,0.57,342.0
1339,43124.0,-0.05,0.06,0.58,340.0
1340,43156.0,-0.05,0.06,0.58,337.0
1341,43189.0,-0.05,0.06,0.57,334.0
1342,43220.0,-0.05,0.06,0.57,333.0
1343,43253.0,-0.05,0.06,0.58,333.0
1344,43285.0,-0.05,0.06,0.58,331.0
1345,43318.0,-0.07,0.06,0.59,331.0
1346,43350.0,-0.06,0.06,0.57,331.0
1347,43382.0,-0.05,0.05,0.59,332.0
1348,43414.0,-0.06,0.06,0.58,334.0
1349,43447.0,-0.06,0.06,0.58,336.0
1350,43479.0,-0.05,0.07,0.59,335.0
1351,43511.0,-0.05,0.07,0.58,335.0
1352,43543.0,-0.04,0.06,0.58,333.0
1353,43576.0,-0.05,0.08,0.59,331.0
1354,43608.0,-0.05,0.07,0.59,332.0
1355,43640.0,-0.06,0.08,0.6,334.0
1356,43673.0,-0.05,0.07,0.58,332.0
1357,43705.0,-0.06,0.07,0.58,331.0
1358,43738.0,-0.05,0.07,0.59,328.0
1359,43769.0,-0.06,0.08,0.58,332.0
1360,43802.0,-0.07,0.06,0.57,333.0
1361,43834.0,-0.06,0.06,0.6,334.0
1362,43867.0,-0.07,0.05,0.57,331.0
1363,43898.0,-0.07,0.05,0.57,329.0
1364,43931.0,-0.05,0.13,0.61,329.0
1365,43963.0,-0.05,0.04,0.63,331.0
1366,43996.0,-0.04,0.08,0.59,332.0
1367,44027.0,-0.03,0.07,0.58,330.0
1368,44060.0,-0.05,0.08,0.59,329.0
1369,44092.0,-0.05,0.06,0.58,329.0
1370,44125.0,-0.05,0.06,0.58,329.0
1371,44156.0,-0.04,0.06,0.58,332.0
1372,44189.0,-0.05,-0.07,0.68,333.0
1373,44221.0,-0.07,0.1,0.6,333.0
1374,44254.0,-0.06,0.08,0.61,329.0
1375,44285.0,-0.06,0.05,0.57,324.0
1376,44318.0,-0.06,0.05,0.59,325.0
1377,44350.0,-0.07,0.05,0.59,330.0
1378,44383.0,-0.06,0.06,0.6,334.0
1379,44414.0,-0.05,0.05,0.58,333.0
1380,44447.0,-0.05,0.06,0.59,332.0
1381,44479.0,-0.04,0.06,0.57,331.0
1382,44512.0,-0.06,0.07,0.6,332.0
1383,44544.0,-0.03,0.08,0.57,333.0
1384,44576.0,-0.04,0.08,0.6,332.0
1385,44608.0,-0.04,0.06,0.59,330.0
1386,44641.0,-0.05,0.07,0.59,330.0
1387,44673.0,-0.05,0.07,0.58,334.0
1388,44705.0,-0.04,0.07,0.59,334.0
1389,44737.0,-0.05,0.07,0.59,334.0
1390,44770.0,-0.05,0.06,0.58,331.0
1391,44802.0,-0.06,0.05,0.58,330.0
1392,44834.0,-0.06,0.05,0.58,333.0
1393,44866.0,-0.05,0.05,0.56,334.0
1394,44899.0,-0.05,0.05,0.59,332.0
1395,44931.0,-0.05,0.06,0.58,331.0
1396,44963.0,-0.06,0.05,0.58,332.0
1397,44995.0,-0.05,0.05,0.58,334.0
1398,45028.0,-0.04,0.07,0.6,335.0
1399,45060.0,-0.04,0.08,0.59,335.0
1400,45092.0,-0.04,0.07,0.56,333.0
1401,45124.0,-0.05,0.06,0.59,336.0
1402,45157.0,-0.04,0.07,0.59,335.0
1403,45189.0,-0.05,0.07,0.58,333.0
1404,45221.0,-0.05,0.05,0.58,333.0
1405,45253.0,-0.06,0.06,0.58,333.0
1406,45286.0,-0.05,0.05,0.57,334.0
1407,45319.0,-0.02,0.06,0.61,332.0
1408,45350.0,0.02,0.06,1.04,338.0
1409,45383.0,0.0,-0.0,0.56,339.0
1410,45415.0,-0.07,0.09,0.64,351.0
1411,45448.0,-0.06,0.04,0.55,334.0
1412,45479.0,-0.07,0.09,0.6,324.0
1413,45512.0,-0.05,0.05,0.57,319.0
1414,45544.0,-0.06,0.07,0.62,323.0
1415,45577.0,-0.04,0.07,0.58,330.0
1416,45608.0,-0.05,0.08,0.59,335.0
1417,45641.0,-0.05,0.06,0.58,337.0
1418,45673.0,-0.05,0.05,0.58,332.0
1419,45706.0,-0.04,0.06,0.58,331.0
1420,45737.0,-0.06,0.07,0.6,333.0
1421,45770.0,-0.05,0.06,0.57,333.0
1422,45802.0,-0.06,0.06,0.58,332.0
1423,45835.0,-0.06,0.05,0.57,332.0
1424,45867.0,-0.06,0.06,0.58,331.0
1425,45899.0,-0.06,0.05,0.58,333.0
1426,45931.0,-0.07,0.07,0.58,333.0
1427,45964.0,-0.06,0.05,0.59,333.0
1428,45996.0,-0.05,0.06,0.58,331.0
1429,46028.0,-0.04,0.06,0.58,333.0
1430,46060.0,-0.04,0.08,0.59,335.0
1431,46093.0,-0.05,0.07,0.58,334.0
1432,46125.0,-0.04,0.08,0.59,335.0
1433,46157.0,-0.03,0.08,0.59,333.0
1434,46189.0,-0.04,0.08,0.59,332.0
1435,46222.0,-0.04,0.05,0.58,333.0
1436,46254.0,-0.06,0.06,0.59,335.0
1437,46286.0,-0.06,0.06,0.59,333.0
1438,46318.0,-0.07,0.03,0.58,335.0
1439,46351.0,-0.06,0.04,0.58,332.0
1440,46383.0,-0.06,0.04,0.57,331.0
1441,46415.0,-0.06,0.05,0.57,330.0
1442,46447.0,-0.07,0.06,0.59,333.0
1443,46480.0,-0.06,0.05,0.58,334.0
1444,46512.0,-0.06,0.05,0.58,334.0
1445,46544.0,-0.05,0.06,0.57,332.0
1446,46576.0,-0.06,0.06,0.57,331.0
1447,46609.0,-0.04,0.08,0.58,331.0
1448,46641.0,-0.04,0.06,0.59,334.0
1449,46673.0,-0.04,0.07,0.58,334.0
1450,46705.0,-0.06,0.07,0.59,333.0
1451,46738.0,-0.04,0.07,0.58,332.0
1452,46771.0,-0.05,0.07,0.59,334.0
1453,46802.0,-0.06,0.06,0.57,333.0
1454,46835.0,-0.07,0.04,0.57,335.0
1455,46867.0,-0.05,0.05,0.58,332.0
1456,46900.0,-0.05,0.05,0.57,331.0
1457,46931.0,-0.07,0.06,0.58,334.0
1458,46964.0,-0.07,0.06,0.57,334.0
1459,46996.0,-0.07,0.05,0.57,335.0
1460,47029.0,-0.06,0.07,0.57,333.0
1461,47060.0,-0.05,0.07,0.59,331.0
1462,47093.0,-0.05,0.07,0.58,331.0
1463,47125.0,-0.04,0.07,0.58,330.0
1464,47158.0,-0.04,0.06,0.57,334.0
1465,47190.0,-0.04,0.07,0.58,335.0
1466,47222.0,-0.05,0.07,0.59,334.0
1467,47254.0,-0.04,0.07,0.59,332.0
1468,47287.0,-0.05,0.07,0.59,332.0
1469,47319.0,-0.06,0.06,0.59,332.0
1470,47351.0,-0.06,0.05,0.59,333.0
1471,47383.0,-0.08,0.05,0.59,333.0
1472,47416.0,-0.07,0.06,0.59,334.0
1473,47448.0,-0.06,0.06,0.58,333.0
1474,47480.0,-0.07,0.04,0.57,333.0
1475,47512.0,-0.05,0.07,0.59,335.0
1476,47545.0,-0.06,0.06,0.57,334.0
1477,47577.0,-0.04,0.06,0.58,330.0
1478,47609.0,-0.06,0.08,0.59,332.0
1479,47641.0,-0.03,0.07,0.57,330.0
1480,47674.0,-0.05,0.06,0.58,333.0
1481,47706.0,-0.07,0.07,0.6,335.0
1482,47738.0,-0.05,0.06,0.58,334.0
1483,47770.0,-0.05,0.07,0.59,332.0
1484,47803.0,-0.05,0.05,0.6,332.0
1485,47835.0,-0.06,0.06,0.58,333.0
1486,47867.0,-0.06,0.04,0.58,334.0
1487,47899.0,-0.06,0.04,0.57,334.0
1488,47932.0,-0.07,0.05,0.59,334.0
1489,47964.0,-0.06,0.04,0.59,332.0
1490,47996.0,-0.06,0.05,0.57,333.0
1491,48028.0,-0.07,0.04,0.58,334.0
1492,48061.0,-0.05,0.08,0.59,335.0
1493,48093.0,-0.04,0.07,0.59,332.0
1494,48125.0,-0.04,0.07,0.58,331.0
1495,48157.0,-0.05,0.08,0.58,330.0
1496,48190.0,-0.05,0.07,0.59,331.0
1497,48223.0,-0.05,0.06,0.58,333.0
1498,48254.0,-0.05,0.06,0.59,334.0
1499,48287.0,-0.04,0.07,0.58,333.0
1500,48319.0,-0.06,0.06,0.58,334.0
1501,48352.0,-0.08,0.06,0.59,332.0
1502,48384.0,-0.05,0.07,0.58,338.0
1503,48416.0,-0.06,0.04,0.57,337.0
1504,48448.0,-0.06,0.05,0.57,337.0
1505,48481.0,-0.06,0.05,0.57,331.0
1506,48513.0,-0.06,0.05,0.57,326.0
1507,48545.0,-0.05,0.05,0.57,328.0
1508,48577.0,-0.05,0.07,0.59,331.0
1509,48610.0,-0.05,0.08,0.58,332.0
1510,48642.0,-0.04,0.08,0.59,331.0
1511,48674.0,-0.03,0.08,0.6,333.0
1512,48706.0,-0.05,0.07,0.6,332.0
1513,48739.0,-0.05,0.07,0.58,334.0
1514,48771.0,-0.06,0.07,0.58,334.0
1515,48803.0,-0.05,0.06,0.57,334.0
1516,48835.0,-0.06,0.06,0.57,332.0
1517,48868.0,-0.07,0.04,0.56,332.0
1518,48900.0,-0.07,0.06,0.59,332.0
1519,48932.0,-0.05,0.02,0.58,332.0
1520,48964.0,-0.06,0.05,0.58,334.0
1521,48997.0,-0.06,0.04,0.58,334.0
1522,49029.0,-0.06,0.06,0.58,333.0
1523,49061.0,-0.06,0.06,0.58,335.0
1524,49093.0,-0.04,0.08,0.59,334.0
1525,49126.0,-0.04,0.07,0.59,334.0
1526,49158.0,-0.04,0.08,0.59,331.0
1527,49190.0,-0.05,0.08,0.58,332.0
1528,49222.0,-0.05,0.07,0.59,333.0
1529,49255.0,-0.06,0.06,0.58,335.0
1530,49287.0,-0.05,0.06,0.58,336.0
1531,49319.0,-0.05,0.08,0.58,335.0
1532,49351.0,-0.05,0.05,0.58,335.0
1533,49384.0,-0.06,0.06,0.58,337.0
1534,49416.0,-0.05,0.06,0.58,336.0
1535,49448.0,-0.05,0.05,0.59,331.0
1536,49480.0,-0.07,0.05,0.58,330.0
1537,49513.0,-0.06,0.06,0.59,330.0
1538,49545.0,-0.06,0.05,0.58,330.0
1539,49577.0,-0.06,0.04,0.59,331.0
1540,49609.0,-0.04,0.07,0.59,334.0
1541,49642.0,-0.03,0.06,0.57,333.0
1542,49674.0,-0.04,0.08,0.6,334.0
1543,49707.0,-0.04,0.07,0.58,332.0
1544,49738.0,-0.05,0.07,0.58,333.0
1545,49771.0,-0.05,0.06,0.59,334.0
1546,49804.0,-0.04,0.07,0.59,334.0
1547,49836.0,-0.06,0.06,0.57,333.0
1548,49868.0,-0.06,0.06,0.58,332.0
1549,49900.0,-0.07,0.05,0.58,332.0
1550,49933.0,-0.06,0.05,0.58,332.0
1551,49965.0,-0.06,0.04,0.58,332.0
1552,49997.0,-0.05,0.06,0.58,334.0
1553,50029.0,-0.06,0.05,0.58,334.0
1554,50062.0,-0.06,0.05,0.6,333.0
1555,50094.0,-0.05,0.06,0.57,332.0
1556,50126.0,-0.04,0.07,0.59,333.0
1557,50158.0,-0.04,0.08,0.59,333.0
1558,50191.0,-0.04,0.07,0.59,332.0
1559,50223.0,-0.05,0.07,0.59,333.0
1560,50255.0,-0.05,0.06,0.6,331.0
1561,50287.0,-0.04,0.06,0.59,331.0
1562,50320.0,-0.04,0.07,0.59,334.0
1563,50352.0,-0.06,0.07,0.59,335.0
1564,50384.0,-0.05,0.05,0.57,332.0
1565,50416.0,-0.06,0.05,0.58,333.0
1566,50449.0,-0.07,0.05,0.59,333.0
1567,50481.0,-0.07,0.04,0.58,335.0
1568,50513.0,-0.06,0.05,0.59,335.0
1569,50545.0,-0.06,0.07,0.57,334.0
1570,50578.0,-0.05,0.06,0.59,334.0
1571,50610.0,-0.05,0.07,0.57,332.0
1572,50642.0,-0.06,0.07,0.59,333.0
1573,50674.0,-0.04,0.07,0.59,334.0
1574,50707.0,-0.03,0.08,0.59,333.0
1575,50739.0,-0.05,0.07,0.57,331.0
1576,50771.0,-0.06,0.06,0.58,331.0
1577,50803.0,-0.05,0.06,0.59,331.0
1578,50836.0,-0.05,0.06,0.59,333.0
1579,50868.0,-0.05,0.06,0.58,333.0
1580,50900.0,-0.08,0.06,0.57,334.0
1581,50932.0,-0.05,0.06,0.58,334.0
1582,50965.0,-0.06,0.06,0.58,333.0
1583,50997.0,-0.06,0.07,0.59,333.0
1584,51030.0,-0.06,0.06,0.58,332.0
1585,51061.0,-0.06,0.06,0.58,333.0
1586,51094.0,-0.05,0.05,0.58,333.0
1587,51127.0,-0.05,0.05,0.57,333.0
1588,51159.0,-0.05,0.07,0.58,333.0
1589,51191.0,-0.04,0.07,0.59,333.0
1590,51223.0,-0.05,0.08,0.59,332.0
1591,51256.0,-0.05,0.06,0.59,333.0
1592,51288.0,-0.05,0.06,0.59,332.0
1593,51320.0,-0.04,0.06,0.59,331.0
1594,51352.0,-0.06,0.06,0.57,333.0
1595,51385.0,-0.06,0.05,0.56,334.0
1596,51417.0,-0.06,0.07,0.59,336.0
1597,51449.0,-0.06,0.05,0.58,334.0
1598,51481.0,-0.06,0.04,0.57,331.0
1599,51514.0,-0.06,0.07,0.55,330.0
1600,51546.0,-0.07,0.03,0.58,333.0
1601,51578.0,-0.06,0.04,0.56,334.0
1602,51610.0,-0.05,0.04,0.57,334.0
1603,51643.0,-0.04,0.06,0.56,331.0
1604,51675.0,-0.05,0.07,0.59,329.0
1605,51707.0,-0.03,0.08,0.58,331.0
1606,51739.0,-0.05,0.08,0.59,333.0
1607,51772.0,-0.04,0.08,0.59,334.0
1608,51804.0,-0.05,0.08,0.58,331.0
1609,51836.0,-0.05,0.06,0.57,332.0
1610,51868.0,-0.06,0.08,0.59,332.0
1611,51901.0,-0.05,0.06,0.58,332.0
1612,51933.0,-0.06,0.06,0.58,332.0
1613,51965.0,-0.06,0.06,0.57,332.0
1614,51997.0,-0.06,0.06,0.57,332.0
1615,52030.0,-0.05,0.04,0.57,335.0
1616,52062.0,-0.07,0.05,0.58,335.0
1617,52094.0,-0.05,0.07,0.58,335.0
1618,52126.0,-0.05,0.06,0.57,334.0
1619,52159.0,-0.04,0.06,0.58,333.0
1620,52191.0,-0.04,0.08,0.59,332.0
1621,52224.0,-0.04,0.06,0.58,334.0
1622,52255.0,-0.05,0.06,0.59,332.0
1623,52288.0,-0.06,0.07,0.6,334.0
1624,52320.0,-0.04,0.06,0.58,333.0
1625,52353.0,-0.04,0.07,0.59,333.0
1626,52384.0,-0.06,0.06,0.59,334.0
1627,52417.0,-0.05,0.06,0.58,331.0
1628,52449.0,-0.07,0.05,0.58,336.0
1629,52482.0,-0.07,0.06,0.59,335.0
1630,52513.0,-0.05,0.04,0.58,333.0
1631,52546.0,-0.06,0.05,0.57,331.0
1632,52578.0,-0.06,0.05,0.58,333.0
1633,52611.0,-0.06,0.06,0.58,333.0
1634,52642.0,-0.06,0.07,0.59,333.0
1635,52675.0,-0.05,0.07,0.59,331.0
1636,52708.0,-0.03,0.07,0.59,332.0
1637,52740.0,-0.05,0.07,0.58,331.0
1638,52772.0,-0.06,0.06,0.59,333.0
1639,52804.0,-0.06,0.07,0.59,335.0
1640,52837.0,-0.05,0.06,0.58,333.0
1641,52869.0,-0.04,0.05,0.59,333.0
1642,52901.0,-0.05,0.06,0.57,333.0
1643,52933.0,-0.06,0.06,0.58,333.0
1644,52966.0,-0.06,0.04,0.57,332.0
1645,52998.0,-0.06,0.05,0.57,332.0
1646,53030.0,-0.06,0.07,0.58,333.0
1647,53062.0,-0.06,0.06,0.57,334.0
1648,53095.0,-0.06,0.07,0.59,335.0
1649,53127.0,-0.05,0.07,0.58,335.0
1650,53159.0,-0.05,0.06,0.59,335.0
1651,53191.0,-0.05,0.07,0.59,335.0
1652,53224.0,-0.04,0.08,0.59,332.0
1653,53256.0,-0.04,0.08,0.59,332.0
1654,53288.0,-0.05,0.06,0.58,330.0
1655,53320.0,-0.05,0.06,0.58,331.0
1656,53353.0,-0.05,0.07,0.59,334.0
1657,53385.0,-0.04,0.08,0.59,335.0
1658,53417.0,-0.06,0.06,0.58,331.0
1659,53449.0,-0.07,0.04,0.57,329.0
1660,53482.0,-0.06,0.06,0.58,332.0
1661,53514.0,-0.07,0.06,0.58,333.0
1662,53547.0,-0.06,0.05,0.58,333.0
1663,53578.0,-0.06,0.05,0.59,333.0
1664,53611.0,-0.06,0.07,0.57,333.0
1665,53643.0,-0.06,0.07,0.57,333.0
1666,53676.0,-0.05,0.05,0.58,333.0
1667,53707.0,-0.06,0.07,0.56,335.0
1668,53740.0,-0.05,0.08,0.59,332.0
1669,53772.0,-0.04,0.08,0.59,330.0
1670,53805.0,-0.06,0.07,0.57,333.0
1671,53836.0,-0.05,0.06,0.58,336.0
1672,53869.0,-0.05,0.06,0.59,334.0
1673,53901.0,-0.04,0.07,0.58,332.0
1674,53934.0,-0.06,0.06,0.58,330.0
1675,53965.0,-0.06,0.06,0.57,330.0
1676,53998.0,-0.06,0.05,0.58,331.0
1677,54030.0,-0.06,0.06,0.59,332.0
1678,54063.0,-0.06,0.06,0.57,333.0
1679,54094.0,-0.06,0.05,0.57,335.0
1680,54127.0,-0.05,0.06,0.59,333.0
1681,54159.0,-0.06,0.05,0.58,332.0
1682,54192.0,-0.06,0.07,0.57,332.0
1683,54224.0,-0.04,0.07,0.57,333.0
1684,54256.0,-0.04,0.07,0.59,335.0
1685,54289.0,-0.05,0.08,0.59,333.0
1686,54321.0,-0.05,0.06,0.58,333.0
1687,54353.0,-0.05,0.07,0.58,331.0
1688,54385.0,-0.05,0.07,0.57,331.0
1689,54418.0,-0.04,0.06,0.58,334.0
1690,54450.0,-0.05,0.06,0.58,333.0
1691,54482.0,-0.07,0.06,0.58,331.0
1692,54514.0,-0.06,0.06,0.59,332.0
1693,54547.0,-0.05,0.06,0.57,336.0
1694,54579.0,-0.06,0.06,0.6,336.0
1695,54611.0,-0.07,0.06,0.58,334.0
1696,54643.0,-0.06,0.04,0.59,331.0
1697,54676.0,-0.05,0.06,0.57,330.0
1698,54708.0,-0.04,0.06,0.59,333.0
1699,54740.0,-0.06,0.07,0.58,334.0
1700,54772.0,-0.03,0.08,0.57,332.0
1701,54805.0,-0.06,0.06,0.58,332.0
1702,54837.0,-0.05,0.06,0.57,332.0
1703,54870.0,-0.05,0.06,0.59,333.0
1704,54901.0,-0.05,0.07,0.58,334.0
1705,54934.0,-0.05,0.06,0.58,331.0
1706,54966.0,-0.06,0.06,0.57,332.0
1707,54999.0,-0.06,0.04,0.58,335.0
1708,55030.0,-0.05,0.05,0.59,336.0
1709,55063.0,-0.06,0.06,0.58,335.0
1710,55095.0,-0.05,0.03,0.59,333.0
1711,55128.0,-0.05,0.05,0.6,332.0
1712,55159.0,-0.06,0.06,0.58,333.0
1713,55192.0,-0.06,0.08,0.57,333.0
1714,55224.0,-0.04,0.06,0.58,331.0
1715,55257.0,-0.05,0.07,0.57,333.0
1716,55288.0,-0.03,0.06,0.58,334.0
