id,time,x,y,z,pulse
4109,132671.0,-0.41,-0.25,0.55,328.0
4110,132704.0,-0.39,-0.2,0.51,326.0
4111,132737.0,-0.45,-0.23,0.53,324.0
4112,132768.0,-0.4,-0.2,0.5,323.0
4113,132801.0,-0.31,-0.22,0.41,327.0
4114,132833.0,-0.38,-0.16,0.39,335.0
4115,132866.0,-0.39,-0.24,0.41,346.0
4116,132898.0,-0.41,-0.18,0.42,356.0
4117,132930.0,-0.39,-0.28,0.48,357.0
4118,132963.0,-0.36,-0.26,0.44,358.0
4119,132995.0,-0.37,-0.27,0.43,346.0
4120,133027.0,-0.36,-0.28,0.51,338.0
4121,133059.0,-0.35,-0.32,0.48,330.0
4122,133092.0,-0.38,-0.28,0.47,325.0
4123,133125.0,-0.38,-0.28,0.41,323.0
4124,133156.0,-0.4,-0.26,0.49,322.0
4125,133189.0,-0.42,-0.25,0.6,325.0
4126,133221.0,-0.4,-0.22,0.52,327.0
4127,133254.0,-0.41,-0.22,0.51,324.0
4128,133286.0,-0.43,-0.24,0.5,327.0
4129,133318.0,-0.35,-0.21,0.43,324.0
4130,133351.0,-0.35,-0.23,0.39,329.0
4131,133383.0,-0.39,-0.2,0.36,338.0
4132,133415.0,-0.39,-0.22,0.46,346.0
4133,133447.0,-0.38,-0.27,0.52,355.0
4134,133480.0,-0.38,-0.29,0.48,356.0
4135,133513.0,-0.39,-0.26,0.44,352.0
4136,133544.0,-0.4,-0.3,0.49,342.0
4137,133577.0,-0.38,-0.28,0.47,336.0
4138,133609.0,-0.36,-0.22,0.43,329.0
4139,133642.0,-0.38,-0.27,0.51,328.0
4140,133675.0,-0.39,-0.25,0.49,324.0
4141,133706.0,-0.36,-0.24,0.47,322.0
4142,133739.0,-0.4,-0.26,0.48,323.0
4143,133771.0,-0.39,-0.24,0.48,324.0
4144,133804.0,-0.39,-0.24,0.5,324.0
4145,133835.0,-0.43,-0.22,0.53,323.0
4146,133868.0,-0.4,-0.21,0.47,325.0
4147,133901.0,-0.4,-0.21,0.46,333.0
4148,133933.0,-0.39,-0.24,0.45,340.0
4149,133965.0,-0.38,-0.15,0.4,343.0
4150,133997.0,-0.42,-0.21,0.4,350.0
4151,134030.0,-0.4,-0.25,0.44,349.0
4152,134063.0,-0.39,-0.24,0.47,343.0
4153,134094.0,-0.4,-0.24,0.48,334.0
4154,134127.0,-0.39,-0.27,0.48,330.0
4155,134159.0,-0.38,-0.24,0.4,323.0
4156,134192.0,-0.41,-0.25,0.46,325.0
4157,134223.0,-0.37,-0.29,0.49,320.0
4158,134256.0,-0.38,-0.24,0.46,320.0
4159,134289.0,-0.4,-0.31,0.49,320.0
4160,134321.0,-0.38,-0.3,0.5,324.0
4161,134353.0,-0.4,-0.26,0.49,323.0
4162,134385.0,-0.42,-0.22,0.53,324.0
4163,134418.0,-0.41,-0.21,0.52,327.0
4164,134451.0,-0.4,-0.22,0.5,335.0
4165,134482.0,-0.38,-0.2,0.47,340.0
4166,134515.0,-0.33,-0.2,0.39,343.0
4167,134547.0,-0.39,-0.22,0.41,344.0
4168,134580.0,-0.37,-0.21,0.41,342.0
4169,134611.0,-0.36,-0.24,0.47,335.0
4170,134644.0,-0.37,-0.25,0.48,330.0
4171,134677.0,-0.4,-0.26,0.48,325.0
4172,134709.0,-0.39,-0.24,0.4,322.0
4173,134742.0,-0.4,-0.25,0.48,324.0
4174,134773.0,-0.38,-0.24,0.48,320.0
4175,134806.0,-0.35,-0.24,0.48,320.0
4176,134839.0,-0.39,-0.25,0.52,320.0
4177,134871.0,-0.36,-0.25,0.46,323.0
4178,134903.0,-0.4,-0.23,0.49,322.0
4179,134935.0,-0.44,-0.22,0.5,324.0
4180,134968.0,-0.38,-0.2,0.48,331.0
4181,135000.0,-0.43,-0.24,0.54,337.0
4182,135032.0,-0.39,-0.25,0.49,340.0
4183,135065.0,-0.36,-0.19,0.38,338.0
4184,135097.0,-0.37,-0.26,0.4,340.0
4185,135130.0,-0.36,-0.21,0.39,338.0
4186,135161.0,-0.35,-0.17,0.37,332.0
4187,135194.0,-0.41,-0.25,0.46,329.0
4188,135227.0,-0.44,-0.25,0.45,323.0
4189,135259.0,-0.38,-0.22,0.44,323.0
4190,135291.0,-0.38,-0.28,0.5,325.0
4191,135323.0,-0.4,-0.26,0.48,321.0
4192,135356.0,-0.34,-0.22,0.44,320.0
4193,135388.0,-0.36,-0.25,0.46,319.0
4194,135420.0,-0.4,-0.31,0.48,326.0
4195,135453.0,-0.41,-0.25,0.48,326.0
4196,135485.0,-0.39,-0.2,0.5,329.0
4197,135518.0,-0.41,-0.22,0.52,335.0
4198,135549.0,-0.38,-0.22,0.48,337.0
4199,135582.0,-0.4,-0.24,0.48,339.0
4200,135615.0,-0.4,-0.21,0.43,338.0
4201,135647.0,-0.4,-0.21,0.39,335.0
4202,135680.0,-0.43,-0.22,0.46,334.0
4203,135711.0,-0.41,-0.24,0.49,329.0
4204,135744.0,-0.37,-0.22,0.44,327.0
4205,135776.0,-0.39,-0.24,0.44,323.0
4206,135809.0,-0.41,-0.24,0.45,324.0
4207,135841.0,-0.4,-0.24,0.44,324.0
4208,135873.0,-0.38,-0.27,0.48,319.0
4209,135906.0,-0.39,-0.29,0.53,320.0
4210,135938.0,-0.38,-0.25,0.47,317.0
4211,135970.0,-0.4,-0.22,0.43,323.0
4212,136003.0,-0.44,-0.23,0.47,325.0
4213,136035.0,-0.41,-0.22,0.49,333.0
4214,136068.0,-0.4,-0.24,0.52,336.0
4215,136099.0,-0.45,-0.24,0.51,340.0
4216,136132.0,-0.43,-0.25,0.51,336.0
4217,136165.0,-0.37,-0.23,0.39,335.0
4218,136197.0,-0.39,-0.18,0.35,332.0
4219,136229.0,-0.38,-0.24,0.42,333.0
4220,136261.0,-0.38,-0.26,0.46,330.0
4221,136294.0,-0.43,-0.25,0.51,327.0
4222,136326.0,-0.37,-0.28,0.48,322.0
4223,136358.0,-0.38,-0.26,0.48,324.0
4224,136391.0,-0.4,-0.24,0.44,324.0
4225,136423.0,-0.4,-0.25,0.45,322.0
4226,136456.0,-0.33,-0.23,0.47,320.0
4227,136487.0,-0.37,-0.32,0.54,317.0
4228,136520.0,-0.4,-0.28,0.49,324.0
4229,136553.0,-0.4,-0.2,0.5,326.0
4230,136585.0,-0.41,-0.2,0.55,332.0
4231,136617.0,-0.4,-0.21,0.49,335.0
4232,136649.0,-0.38,-0.19,0.42,337.0
4233,136682.0,-0.4,-0.21,0.45,337.0
4234,136714.0,-0.39,-0.19,0.39,336.0
4235,136747.0,-0.42,-0.22,0.43,331.0
4236,136779.0,-0.41,-0.23,0.48,332.0
4237,136811.0,-0.36,-0.25,0.48,329.0
4238,136844.0,-0.38,-0.25,0.48,327.0
4239,136876.0,-0.39,-0.25,0.48,324.0
4240,136908.0,-0.37,-0.23,0.46,324.0
4241,136941.0,-0.37,-0.24,0.45,325.0
4242,136973.0,-0.37,-0.23,0.46,322.0
4243,137006.0,-0.4,-0.21,0.48,320.0
4244,137037.0,-0.38,-0.21,0.48,319.0
4245,137070.0,-0.39,-0.23,0.46,328.0
4246,137102.0,-0.39,-0.21,0.47,330.0
4247,137135.0,-0.4,-0.22,0.47,337.0
4248,137167.0,-0.4,-0.22,0.45,340.0
4249,137199.0,-0.4,-0.21,0.5,341.0
4250,137232.0,-0.41,-0.2,0.48,340.0
4251,137264.0,-0.41,-0.23,0.52,337.0
4252,137296.0,-0.4,-0.19,0.51,332.0
4253,137329.0,-0.41,-0.23,0.46,333.0
4254,137361.0,-0.41,-0.27,0.45,328.0
4255,137394.0,-0.41,-0.23,0.4,327.0
4256,137425.0,-0.41,-0.22,0.4,324.0
4257,137458.0,-0.4,-0.27,0.48,326.0
4258,137490.0,-0.4,-0.24,0.46,325.0
4259,137523.0,-0.42,-0.24,0.44,323.0
4260,137555.0,-0.39,-0.24,0.44,321.0
4261,137587.0,-0.32,-0.24,0.43,321.0
4262,137620.0,-0.4,-0.26,0.48,330.0
4263,137652.0,-0.4,-0.31,0.5,333.0
4264,137684.0,-0.4,-0.29,0.48,338.0
4265,137717.0,-0.37,-0.24,0.43,341.0
4266,137749.0,-0.39,-0.26,0.46,344.0
4267,137782.0,-0.39,-0.27,0.46,345.0
4268,137814.0,-0.41,-0.17,0.52,340.0
4269,137846.0,-0.39,-0.17,0.55,333.0
4270,137879.0,-0.41,-0.22,0.56,331.0
4271,137911.0,-0.4,-0.21,0.47,327.0
4272,137944.0,-0.34,-0.21,0.42,327.0
4273,137975.0,-0.39,-0.21,0.36,324.0
4274,138008.0,-0.42,-0.28,0.48,325.0
4275,138040.0,-0.4,-0.2,0.44,324.0
4276,138073.0,-0.38,-0.19,0.44,324.0
4277,138105.0,-0.4,-0.26,0.46,321.0
4278,138137.0,-0.43,-0.26,0.42,320.0
4279,138170.0,-0.4,-0.27,0.48,328.0
4280,138202.0,-0.37,-0.27,0.47,335.0
4281,138234.0,-0.35,-0.23,0.48,341.0
4282,138267.0,-0.36,-0.26,0.51,348.0
4283,138299.0,-0.37,-0.23,0.47,350.0
4284,138332.0,-0.39,-0.17,0.47,347.0
4285,138363.0,-0.37,-0.24,0.48,341.0
4286,138396.0,-0.37,-0.23,0.43,334.0
4287,138428.0,-0.45,-0.21,0.53,334.0
4288,138461.0,-0.4,-0.25,0.51,331.0
4289,138493.0,-0.39,-0.2,0.52,329.0
4290,138525.0,-0.43,-0.25,0.53,326.0
4291,138558.0,-0.4,-0.24,0.42,328.0
4292,138590.0,-0.32,-0.22,0.37,326.0
4293,138622.0,-0.42,-0.26,0.43,327.0
4294,138655.0,-0.44,-0.26,0.44,323.0
4295,138687.0,-0.42,-0.23,0.4,324.0
4296,138720.0,-0.41,-0.23,0.4,331.0
4297,138752.0,-0.39,-0.3,0.49,344.0
4298,138784.0,-0.36,-0.24,0.46,353.0
4299,138816.0,-0.36,-0.24,0.42,359.0
4300,138849.0,-0.4,-0.3,0.53,359.0
4301,138882.0,-0.4,-0.25,0.47,354.0
4302,138913.0,-0.36,-0.24,0.45,346.0
4303,138946.0,-0.37,-0.28,0.46,340.0
4304,138978.0,-0.42,-0.23,0.5,339.0
4305,139011.0,-0.42,-0.19,0.6,335.0
4306,139043.0,-0.39,-0.24,0.56,332.0
4307,139075.0,-0.39,-0.22,0.51,329.0
4308,139108.0,-0.37,-0.22,0.41,328.0
4309,139140.0,-0.4,-0.18,0.34,328.0
4310,139172.0,-0.37,-0.18,0.36,328.0
4311,139204.0,-0.4,-0.21,0.47,326.0
4312,139237.0,-0.41,-0.22,0.48,329.0
4313,139270.0,-0.4,-0.26,0.44,340.0
4314,139301.0,-0.37,-0.27,0.45,355.0
4315,139334.0,-0.39,-0.26,0.44,362.0
4316,139366.0,-0.36,-0.22,0.43,366.0
4317,139399.0,-0.37,-0.25,0.53,364.0
4318,139431.0,-0.34,-0.26,0.51,355.0
4319,139463.0,-0.37,-0.23,0.48,344.0
4320,139496.0,-0.4,-0.24,0.5,333.0
4321,139528.0,-0.39,-0.23,0.44,332.0
4322,139560.0,-0.39,-0.22,0.5,332.0
4323,139593.0,-0.45,-0.21,0.54,330.0
4324,139625.0,-0.33,-0.19,0.48,330.0
4325,139658.0,-0.4,-0.23,0.47,328.0
4326,139689.0,-0.4,-0.24,0.48,327.0
4327,139722.0,-0.4,-0.23,0.48,328.0
4328,139754.0,-0.43,-0.23,0.42,328.0
4329,139787.0,-0.38,-0.16,0.4,338.0
4330,139820.0,-0.37,-0.24,0.44,350.0
4331,139851.0,-0.43,-0.25,0.46,363.0
4332,139884.0,-0.43,-0.22,0.47,367.0
4333,139916.0,-0.35,-0.27,0.51,367.0
4334,139949.0,-0.35,-0.26,0.48,358.0
4335,139981.0,-0.37,-0.21,0.4,347.0
4336,140013.0,-0.35,-0.24,0.46,337.0
4337,140046.0,-0.33,-0.24,0.48,331.0
4338,140078.0,-0.38,-0.26,0.48,325.0
4339,140110.0,-0.38,-0.28,0.49,330.0
4340,140142.0,-0.36,-0.2,0.47,329.0
4341,140175.0,-0.39,-0.16,0.49,329.0
4342,140208.0,-0.43,-0.24,0.53,325.0
4343,140239.0,-0.4,-0.21,0.47,324.0
4344,140272.0,-0.37,-0.16,0.38,328.0
4345,140304.0,-0.4,-0.22,0.47,332.0
4346,140337.0,-0.42,-0.18,0.43,344.0
4347,140369.0,-0.42,-0.19,0.46,352.0
4348,140401.0,-0.39,-0.23,0.5,362.0
4349,140434.0,-0.38,-0.23,0.49,363.0
4350,140466.0,-0.4,-0.23,0.43,357.0
4351,140498.0,-0.4,-0.23,0.44,346.0
4352,140531.0,-0.36,-0.22,0.48,338.0
4353,140563.0,-0.36,-0.24,0.51,328.0
4354,140596.0,-0.38,-0.21,0.51,324.0
4355,140627.0,-0.39,-0.16,0.48,321.0
4356,140660.0,-0.39,-0.19,0.48,327.0
4357,140692.0,-0.38,-0.21,0.47,328.0
4358,140725.0,-0.4,-0.19,0.49,326.0
4359,140758.0,-0.39,-0.22,0.51,322.0
4360,140789.0,-0.39,-0.22,0.44,324.0
4361,140822.0,-0.43,-0.21,0.44,331.0
4362,140854.0,-0.42,-0.21,0.56,337.0
4363,140887.0,-0.4,-0.23,0.49,346.0
4364,140919.0,-0.4,-0.26,0.48,353.0
4365,140951.0,-0.41,-0.25,0.44,362.0
4366,140984.0,-0.4,-0.23,0.45,356.0
4367,141016.0,-0.34,-0.26,0.43,349.0
4368,141048.0,-0.4,-0.24,0.48,338.0
4369,141080.0,-0.42,-0.26,0.47,332.0
4370,141113.0,-0.35,-0.16,0.38,326.0
4371,141146.0,-0.4,-0.26,0.49,324.0
4372,141177.0,-0.4,-0.26,0.45,322.0
4373,141210.0,-0.37,-0.23,0.41,327.0
4374,141242.0,-0.4,-0.28,0.47,327.0
4375,141275.0,-0.39,-0.25,0.42,325.0
4376,141307.0,-0.34,-0.19,0.39,323.0
4377,141339.0,-0.38,-0.27,0.49,326.0
4378,141372.0,-0.41,-0.28,0.51,337.0
4379,141404.0,-0.37,-0.26,0.47,345.0
4380,141436.0,-0.38,-0.25,0.47,351.0
4381,141468.0,-0.4,-0.24,0.48,354.0
4382,141501.0,-0.38,-0.23,0.48,356.0
4383,141534.0,-0.4,-0.25,0.48,350.0
4384,141565.0,-0.4,-0.24,0.44,338.0
4385,141598.0,-0.43,-0.21,0.48,331.0
4386,141630.0,-0.41,-0.22,0.5,325.0
4387,141663.0,-0.42,-0.22,0.5,324.0
4388,141696.0,-0.39,-0.16,0.46,322.0
4389,141727.0,-0.41,-0.16,0.42,321.0
4390,141760.0,-0.4,-0.16,0.41,326.0
4391,141792.0,-0.38,-0.24,0.46,325.0
4392,141825.0,-0.4,-0.24,0.49,325.0
4393,141856.0,-0.38,-0.26,0.45,325.0
4394,141889.0,-0.4,-0.26,0.46,335.0
4395,141922.0,-0.37,-0.25,0.42,344.0
4396,141954.0,-0.35,-0.26,0.48,349.0
4397,141986.0,-0.37,-0.28,0.54,350.0
4398,142018.0,-0.36,-0.24,0.46,349.0
4399,142051.0,-0.39,-0.27,0.45,346.0
4400,142084.0,-0.35,-0.26,0.45,338.0
4401,142115.0,-0.39,-0.22,0.48,331.0
4402,142148.0,-0.4,-0.26,0.54,326.0
4403,142180.0,-0.39,-0.26,0.53,324.0
4404,142213.0,-0.4,-0.21,0.45,322.0
4405,142244.0,-0.41,-0.24,0.52,322.0
4406,142277.0,-0.37,-0.26,0.49,321.0
4407,142310.0,-0.32,-0.22,0.4,325.0
4408,142342.0,-0.43,-0.3,0.45,322.0
4409,142374.0,-0.41,-0.25,0.49,324.0
4410,142406.0,-0.37,-0.24,0.36,329.0
4411,142439.0,-0.44,-0.25,0.4,338.0
4412,142472.0,-0.4,-0.28,0.48,344.0
4413,142503.0,-0.34,-0.26,0.49,347.0
4414,142536.0,-0.38,-0.3,0.47,343.0
4415,142568.0,-0.37,-0.24,0.36,338.0
4416,142601.0,-0.4,-0.28,0.43,336.0
4417,142633.0,-0.38,-0.32,0.5,331.0
4418,142665.0,-0.33,-0.26,0.42,324.0
4419,142698.0,-0.34,-0.24,0.44,324.0
4420,142730.0,-0.38,-0.28,0.5,320.0
4421,142763.0,-0.32,-0.28,0.54,320.0
4422,142794.0,-0.39,-0.25,0.54,322.0
4423,142827.0,-0.41,-0.24,0.52,318.0
4424,142860.0,-0.4,-0.24,0.5,322.0
4425,142892.0,-0.39,-0.23,0.48,324.0
4426,142924.0,-0.4,-0.2,0.42,330.0
4427,142956.0,-0.39,-0.23,0.41,334.0
4428,142989.0,-0.4,-0.19,0.4,339.0
4429,143021.0,-0.41,-0.2,0.43,340.0
4430,143053.0,-0.4,-0.24,0.48,340.0
4431,143086.0,-0.38,-0.29,0.48,335.0
4432,143118.0,-0.36,-0.24,0.46,329.0
4433,143151.0,-0.39,-0.29,0.51,324.0
4434,143182.0,-0.4,-0.26,0.46,325.0
4435,143215.0,-0.35,-0.22,0.47,322.0
4436,143248.0,-0.38,-0.25,0.48,320.0
4437,143280.0,-0.4,-0.21,0.46,319.0
4438,143312.0,-0.36,-0.22,0.48,321.0
4439,143344.0,-0.38,-0.21,0.5,321.0
4440,143377.0,-0.4,-0.2,0.49,319.0
4441,143410.0,-0.38,-0.21,0.47,323.0
4442,143441.0,-0.44,-0.24,0.49,329.0
4443,143474.0,-0.45,-0.24,0.54,334.0
4444,143506.0,-0.4,-0.19,0.47,339.0
4445,143539.0,-0.4,-0.23,0.43,340.0
4446,143570.0,-0.42,-0.28,0.49,339.0
4447,143603.0,-0.37,-0.24,0.45,335.0
4448,143636.0,-0.38,-0.23,0.44,326.0
4449,143668.0,-0.38,-0.25,0.45,321.0
4450,143700.0,-0.39,-0.24,0.41,319.0
4451,143732.0,-0.41,-0.24,0.46,324.0
4452,143765.0,-0.42,-0.26,0.5,323.0
4453,143798.0,-0.4,-0.24,0.4,324.0
4454,143830.0,-0.38,-0.24,0.41,323.0
4455,143862.0,-0.39,-0.25,0.48,322.0
4456,143894.0,-0.34,-0.25,0.48,320.0
4457,143927.0,-0.36,-0.26,0.51,323.0
4458,143959.0,-0.37,-0.25,0.44,331.0
4459,143991.0,-0.38,-0.24,0.47,337.0
4460,144024.0,-0.37,-0.25,0.47,340.0
4461,144056.0,-0.37,-0.24,0.52,341.0
4462,144089.0,-0.4,-0.23,0.52,336.0
4463,144120.0,-0.38,-0.23,0.48,333.0
4464,144153.0,-0.39,-0.22,0.46,330.0
4465,144186.0,-0.4,-0.22,0.47,323.0
4466,144218.0,-0.4,-0.24,0.5,319.0
4467,144250.0,-0.42,-0.25,0.51,319.0
4468,144282.0,-0.41,-0.23,0.48,325.0
4469,144315.0,-0.39,-0.22,0.4,324.0
4470,144347.0,-0.37,-0.19,0.36,325.0
4471,144379.0,-0.37,-0.24,0.46,322.0
4472,144412.0,-0.4,-0.23,0.46,321.0
4473,144444.0,-0.4,-0.24,0.49,323.0
4474,144477.0,-0.37,-0.27,0.52,327.0
4475,144508.0,-0.35,-0.29,0.47,333.0
4476,144541.0,-0.35,-0.32,0.48,342.0
4477,144574.0,-0.36,-0.25,0.46,343.0
4478,144606.0,-0.36,-0.22,0.44,341.0
4479,144638.0,-0.36,-0.25,0.51,334.0
4480,144670.0,-0.36,-0.27,0.48,329.0
4481,144703.0,-0.36,-0.25,0.47,328.0
4482,144736.0,-0.37,-0.22,0.45,324.0
4483,144768.0,-0.4,-0.22,0.49,320.0
4484,144800.0,-0.4,-0.24,0.5,320.0
4485,144832.0,-0.38,-0.23,0.48,325.0
4486,144865.0,-0.42,-0.24,0.54,325.0
4487,144897.0,-0.42,-0.24,0.52,325.0
4488,144929.0,-0.33,-0.24,0.48,321.0
4489,144962.0,-0.4,-0.22,0.43,327.0
4490,144994.0,-0.39,-0.26,0.48,328.0
4491,145027.0,-0.36,-0.28,0.5,333.0
4492,145058.0,-0.39,-0.28,0.47,336.0
4493,145091.0,-0.37,-0.24,0.44,342.0
4494,145124.0,-0.36,-0.24,0.4,341.0
4495,145156.0,-0.4,-0.26,0.45,336.0
4496,145188.0,-0.4,-0.26,0.49,328.0
4497,145220.0,-0.4,-0.24,0.43,327.0
4498,145253.0,-0.37,-0.25,0.41,326.0
4499,145285.0,-0.4,-0.31,0.46,320.0
4500,145317.0,-0.35,-0.25,0.44,320.0
4501,145350.0,-0.33,-0.24,0.44,321.0
4502,145382.0,-0.36,-0.31,0.5,325.0
4503,145415.0,-0.38,-0.26,0.48,324.0
4504,145446.0,-0.36,-0.24,0.42,324.0
4505,145479.0,-0.4,-0.24,0.48,328.0
4506,145512.0,-0.38,-0.26,0.54,332.0
4507,145544.0,-0.35,-0.19,0.48,336.0
4508,145576.0,-0.39,-0.2,0.53,338.0
4509,145608.0,-0.43,-0.24,0.54,339.0
4510,145641.0,-0.39,-0.26,0.48,341.0
4511,145673.0,-0.33,-0.22,0.43,336.0
4512,145705.0,-0.37,-0.19,0.36,332.0
4513,145738.0,-0.4,-0.21,0.4,324.0
4514,145770.0,-0.4,-0.26,0.46,325.0
4515,145803.0,-0.37,-0.28,0.48,326.0
4516,145835.0,-0.37,-0.28,0.51,322.0
4517,145867.0,-0.4,-0.31,0.5,320.0
4518,145899.0,-0.37,-0.25,0.46,319.0
4519,145932.0,-0.38,-0.24,0.46,324.0
4520,145965.0,-0.36,-0.24,0.46,326.0
4521,145996.0,-0.36,-0.23,0.44,333.0
4522,146029.0,-0.36,-0.25,0.49,337.0
4523,146061.0,-0.36,-0.25,0.47,341.0
4524,146094.0,-0.38,-0.23,0.52,342.0
4525,146126.0,-0.37,-0.24,0.56,342.0
4526,146158.0,-0.38,-0.2,0.48,338.0
4527,146191.0,-0.39,-0.21,0.48,336.0
4528,146223.0,-0.39,-0.26,0.48,331.0
4529,146255.0,-0.37,-0.23,0.41,328.0
4530,146288.0,-0.4,-0.26,0.48,321.0
4531,146320.0,-0.42,-0.24,0.48,323.0
4532,146353.0,-0.32,-0.24,0.36,324.0
4533,146384.0,-0.38,-0.24,0.44,324.0
4534,146417.0,-0.39,-0.28,0.49,322.0
4535,146449.0,-0.35,-0.24,0.49,320.0
4536,146482.0,-0.36,-0.3,0.48,331.0
4537,146514.0,-0.39,-0.26,0.43,335.0
4538,146546.0,-0.4,-0.28,0.48,342.0
4539,146579.0,-0.33,-0.25,0.46,347.0
4540,146611.0,-0.36,-0.25,0.48,348.0
4541,146643.0,-0.36,-0.25,0.51,345.0
4542,146676.0,-0.35,-0.23,0.48,339.0
4543,146708.0,-0.38,-0.24,0.47,332.0
4544,146741.0,-0.38,-0.24,0.47,330.0
4545,146772.0,-0.42,-0.24,0.59,329.0
4546,146805.0,-0.37,-0.26,0.55,329.0
4547,146837.0,-0.39,-0.22,0.49,325.0
4548,146870.0,-0.4,-0.24,0.48,327.0
4549,146903.0,-0.32,-0.18,0.38,325.0
4550,146934.0,-0.37,-0.21,0.41,326.0
4551,146967.0,-0.42,-0.25,0.49,325.0
4552,146999.0,-0.36,-0.27,0.48,329.0
4553,147032.0,-0.36,-0.26,0.41,337.0
4554,147064.0,-0.38,-0.28,0.48,348.0
4555,147096.0,-0.39,-0.28,0.46,352.0
4556,147129.0,-0.34,-0.23,0.45,354.0
4557,147161.0,-0.35,-0.23,0.51,347.0
4558,147193.0,-0.36,-0.23,0.52,338.0
4559,147226.0,-0.37,-0.24,0.5,333.0
4560,147258.0,-0.36,-0.21,0.46,327.0
4561,147291.0,-0.37,-0.22,0.47,332.0
4562,147322.0,-0.4,-0.24,0.49,331.0
4563,147355.0,-0.4,-0.19,0.47,330.0
4564,147387.0,-0.37,-0.22,0.46,327.0
4565,147420.0,-0.4,-0.26,0.54,326.0
4566,147452.0,-0.4,-0.25,0.51,327.0
4567,147484.0,-0.32,-0.21,0.48,331.0
4568,147517.0,-0.41,-0.28,0.53,336.0
4569,147549.0,-0.44,-0.23,0.43,344.0
4570,147581.0,-0.4,-0.22,0.4,352.0
4571,147614.0,-0.31,-0.24,0.44,359.0
4572,147646.0,-0.42,-0.26,0.44,359.0
4573,147679.0,-0.4,-0.24,0.4,351.0
4574,147710.0,-0.34,-0.26,0.54,341.0
4575,147743.0,-0.34,-0.2,0.47,336.0
4576,147775.0,-0.34,-0.25,0.46,331.0
4577,147808.0,-0.37,-0.25,0.45,330.0
4578,147841.0,-0.34,-0.24,0.45,332.0
4579,147872.0,-0.34,-0.24,0.47,332.0
4580,147905.0,-0.35,-0.27,0.5,331.0
4581,147937.0,-0.37,-0.29,0.53,330.0
4582,147970.0,-0.4,-0.25,0.45,326.0
4583,148002.0,-0.38,-0.2,0.4,333.0
4584,148034.0,-0.37,-0.32,0.52,343.0
4585,148067.0,-0.4,-0.25,0.51,349.0
4586,148099.0,-0.36,-0.24,0.46,356.0
4587,148131.0,-0.41,-0.23,0.57,356.0
4588,148163.0,-0.4,-0.25,0.53,357.0
4589,148196.0,-0.39,-0.2,0.44,346.0
4590,148229.0,-0.37,-0.24,0.48,339.0
4591,148260.0,-0.36,-0.18,0.42,332.0
4592,148293.0,-0.36,-0.18,0.4,330.0
4593,148325.0,-0.43,-0.21,0.48,329.0
4594,148358.0,-0.4,-0.21,0.46,328.0
4595,148390.0,-0.34,-0.23,0.43,327.0
4596,148422.0,-0.4,-0.31,0.54,330.0
4597,148455.0,-0.35,-0.26,0.45,329.0
4598,148487.0,-0.34,-0.27,0.47,332.0
4599,148519.0,-0.34,-0.26,0.51,338.0
4600,148551.0,-0.34,-0.23,0.45,349.0
4601,148584.0,-0.37,-0.24,0.49,357.0
4602,148617.0,-0.4,-0.25,0.49,357.0
4603,148648.0,-0.36,-0.26,0.47,353.0
4604,148681.0,-0.38,-0.2,0.44,344.0
4605,148713.0,-0.42,-0.24,0.58,341.0
4606,148746.0,-0.4,-0.27,0.56,331.0
4607,148779.0,-0.36,-0.21,0.48,329.0
4608,148810.0,-0.38,-0.24,0.52,328.0
4609,148843.0,-0.41,-0.24,0.47,325.0
4610,148875.0,-0.38,-0.19,0.44,326.0
4611,148908.0,-0.35,-0.22,0.45,327.0
4612,148940.0,-0.4,-0.22,0.41,323.0
4613,148972.0,-0.4,-0.3,0.47,329.0
4614,149005.0,-0.37,-0.24,0.41,333.0
4615,149037.0,-0.42,-0.24,0.47,343.0
4616,149069.0,-0.36,-0.29,0.48,350.0
4617,149101.0,-0.34,-0.25,0.41,358.0
4618,149134.0,-0.35,-0.25,0.46,359.0
4619,149167.0,-0.32,-0.29,0.53,349.0
4620,149198.0,-0.36,-0.27,0.45,338.0
4621,149231.0,-0.37,-0.27,0.47,328.0
4622,149263.0,-0.39,-0.35,0.52,328.0
4623,149296.0,-0.41,-0.24,0.44,327.0
4624,149328.0,-0.43,-0.22,0.57,325.0
4625,149360.0,-0.42,-0.23,0.5,326.0
4626,149393.0,-0.37,-0.18,0.47,324.0
4627,149425.0,-0.38,-0.19,0.41,324.0
4628,149457.0,-0.33,-0.2,0.42,322.0
4629,149489.0,-0.4,-0.16,0.4,326.0
4630,149522.0,-0.36,-0.24,0.49,340.0
4631,149555.0,-0.38,-0.25,0.53,349.0
4632,149586.0,-0.39,-0.24,0.48,355.0
4633,149619.0,-0.38,-0.23,0.43,353.0
4634,149651.0,-0.37,-0.24,0.48,348.0
4635,149684.0,-0.39,-0.23,0.45,338.0
4636,149716.0,-0.38,-0.24,0.5,328.0
4637,149748.0,-0.38,-0.21,0.48,324.0
4638,149781.0,-0.36,-0.21,0.48,319.0
4639,149813.0,-0.37,-0.24,0.45,324.0
4640,149846.0,-0.39,-0.22,0.43,323.0
4641,149878.0,-0.4,-0.22,0.54,324.0
4642,149910.0,-0.39,-0.2,0.47,324.0
4643,149943.0,-0.42,-0.21,0.55,323.0
4644,149975.0,-0.4,-0.22,0.53,324.0
4645,150007.0,-0.38,-0.21,0.46,331.0
